id,code,type,product_qty,active,ready_to_produce,consumption,sequence,product_tmpl_id/id,product_uom_id/id,previous_bom_id/id,company_id/id,bom_line_ids/id,bom_line_ids/product_id/id,bom_line_ids/product_uom_id/id,bom_line_ids/product_qty,bom_line_ids/manual_consumption,bom_line_ids/sequence
,,,,,,,,,,,,marin_data.mrp_bom_line_1788,marin_data.product_product_2101,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1789,marin_data.product_product_2109,uom.product_uom_unit,17.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1790,marin_data.product_product_2329,uom.product_uom_unit,1.0,,1
mrp_bom_1090,Formulate Omipro CT Batch 12x1L 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1892,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1791,marin_data.product_product_1122,uom.product_uom_kgm,3.45,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1792,marin_data.product_product_1259,uom.product_uom_kgm,42.23,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1793,marin_data.product_product_1260,uom.product_uom_kgm,42.23,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1794,marin_data.product_product_1401,uom.product_uom_kgm,398.96,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1795,marin_data.product_product_1521,uom.product_uom_kgm,13.8,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1796,marin_data.product_product_1573,uom.product_uom_kgm,1.38,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1797,marin_data.product_product_1728,uom.product_uom_kgm,41.4,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1798,marin_data.product_product_1764,uom.product_uom_kgm,35.69,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1799,marin_data.product_product_1765,uom.product_uom_kgm,486.37,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1800,marin_data.product_product_1832,uom.product_uom_kgm,11.04,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1801,marin_data.product_product_1839,uom.product_uom_unit,83.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1802,marin_data.product_product_1868,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1803,marin_data.product_product_1870,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1804,marin_data.product_product_2009,uom.product_uom_kgm,439.14,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1805,marin_data.product_product_2101,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1806,marin_data.product_product_2109,uom.product_uom_unit,83.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1807,marin_data.product_product_2329,uom.product_uom_unit,3.0,,1
mrp_bom_1091,Formulate Omipro XM 12x1L Batch 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1893,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1808,marin_data.product_product_1259,uom.product_uom_kgm,12.91,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1809,marin_data.product_product_1260,uom.product_uom_kgm,1.08,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1810,marin_data.product_product_1427,uom.product_uom_kgm,0.09,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1811,marin_data.product_product_1521,uom.product_uom_kgm,0.93,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1812,marin_data.product_product_1573,uom.product_uom_kgm,0.54,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1813,marin_data.product_product_1728,uom.product_uom_kgm,32.29,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1814,marin_data.product_product_1764,uom.product_uom_kgm,32.29,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1815,marin_data.product_product_1765,uom.product_uom_kgm,253.51,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1816,marin_data.product_product_1839,uom.product_uom_unit,83.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1817,marin_data.product_product_1868,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1818,marin_data.product_product_1870,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1819,marin_data.product_product_2009,uom.product_uom_kgm,742.58,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1820,marin_data.product_product_2102,uom.product_uom_unit,1000.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1821,marin_data.product_product_2110,uom.product_uom_unit,83.0,,1
mrp_bom_1092,Formulate Omipro XM 12x1L Batch 200,Manufacture this product,200.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1893,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1822,marin_data.product_product_1259,uom.product_uom_kgm,2.58,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1823,marin_data.product_product_1260,uom.product_uom_kgm,0.22,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1824,marin_data.product_product_1427,uom.product_uom_kgm,0.02,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1825,marin_data.product_product_1521,uom.product_uom_kgm,0.19,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1826,marin_data.product_product_1573,uom.product_uom_kgm,0.11,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1827,marin_data.product_product_1728,uom.product_uom_kgm,6.46,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1828,marin_data.product_product_1764,uom.product_uom_kgm,6.46,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1829,marin_data.product_product_1765,uom.product_uom_kgm,50.7,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1830,marin_data.product_product_1839,uom.product_uom_unit,17.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1831,marin_data.product_product_1868,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1832,marin_data.product_product_1870,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1833,marin_data.product_product_2009,uom.product_uom_kgm,148.52,True,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1834,marin_data.product_product_2102,uom.product_uom_unit,200.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1835,marin_data.product_product_2110,uom.product_uom_unit,17.0,,1
mrp_bom_1093,Refill Omipro XM 12x1L 1000,Manufacture this product,1000.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_1893,uom.product_uom_litre,,marin_data.company_lmmg,marin_data.mrp_bom_line_1836,marin_data.product_product_2008,marin.uom_160,5.0,,1
,,,,,,,,,,,,marin_data.mrp_bom_line_1837,marin_data.product_product_1868,uom.product_uom_unit,1000.0,,2
,,,,,,,,,,,,marin_data.mrp_bom_line_1838,marin_data.product_product_1870,uom.product_uom_unit,1000.0,,3
,,,,,,,,,,,,marin_data.mrp_bom_line_1839,marin_data.product_product_2102,uom.product_uom_unit,1000.0,,4
,,,,,,,,,,,,marin_data.mrp_bom_line_1840,marin_data.product_product_1501,uom.product_uom_unit,83.33,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1841,marin_data.product_product_2110,uom.product_uom_unit,83.33,,6
,,,,,,,,,,,,marin_data.mrp_bom_line_1842,marin_data.product_product_2329,uom.product_uom_unit,2.0,,8
mrp_bom_1094,Refill Veridia XM XM 6x2Kg 100,Manufacture this product,120.0,True, When all components are available,Allowed with warning,10,marin_data.product_template_2302,marin.uom_117,,marin_data.company_lmmg,marin_data.mrp_bom_line_1843,marin_data.product_product_1605,uom.product_uom_kgm,72.0,,5
,,,,,,,,,,,,marin_data.mrp_bom_line_1844,marin_data.product_product_1733,uom.product_uom_unit,120.0,,8
,,,,,,,,,,,,marin_data.mrp_bom_line_1845,marin_data.product_product_1133,uom.product_uom_unit,15.0,,10
,,,,,,,,,,,,marin_data.mrp_bom_line_1846,marin_data.product_product_1502,uom.product_uom_unit,15.0,,11
,,,,,,,,,,,,marin_data.mrp_bom_line_1847,marin_data.product_product_2329,uom.product_uom_unit,0.5,,12
