id,account_prefix,analytic_distribution,company_id/id,product_id/id,vehicle_id/id
marin.analytic_distribution_model_2234,501.01.00,"{""1715"": 100.0}",marin.company_lmmg,marin.product_product_2242,
marin.analytic_distribution_model_2235,401.04.00,"{""1716"": 100.0}",marin.company_lmmg,marin.product_product_2243,
marin.analytic_distribution_model_2236,501.01.00,"{""1716"": 100.0}",marin.company_lmmg,marin.product_product_2243,
marin.analytic_distribution_model_2237,401.04.00,"{""1717"": 100.0}",marin.company_lmmg,marin.product_product_2259,
marin.analytic_distribution_model_2238,501.01.00,"{""1717"": 100.0}",marin.company_lmmg,marin.product_product_2259,
marin.analytic_distribution_model_2239,401.04.00,"{""1718"": 100.0}",marin.company_lmmg,marin.product_product_2265,
marin.analytic_distribution_model_2240,501.01.00,"{""1718"": 100.0}",marin.company_lmmg,marin.product_product_2265,
marin.analytic_distribution_model_2241,401.04.00,"{""1719"": 100.0}",marin.company_lmmg,marin.product_product_2274,
marin.analytic_distribution_model_2242,501.01.00,"{""1719"": 100.0}",marin.company_lmmg,marin.product_product_2274,
marin.analytic_distribution_model_2243,401.04.00,"{""1720"": 100.0}",marin.company_lmmg,marin.product_product_2281,
marin.analytic_distribution_model_2244,501.01.00,"{""1720"": 100.0}",marin.company_lmmg,marin.product_product_2281,
marin.analytic_distribution_model_2245,401.04.00,"{""1721"": 100.0}",marin.company_lmmg,marin.product_product_2285,
marin.analytic_distribution_model_2246,501.01.00,"{""1721"": 100.0}",marin.company_lmmg,marin.product_product_2285,
marin.analytic_distribution_model_2247,401.04.00,"{""1722"": 100.0}",marin.company_lmmg,marin.product_product_2288,
marin.analytic_distribution_model_2248,501.01.00,"{""1722"": 100.0}",marin.company_lmmg,marin.product_product_2288,
marin.analytic_distribution_model_2249,401.04.00,"{""1723"": 100.0}",marin.company_lmmg,marin.product_product_2295,
marin.analytic_distribution_model_2250,501.01.00,"{""1723"": 100.0}",marin.company_lmmg,marin.product_product_2295,
marin.analytic_distribution_model_2251,401.04.00,"{""1724"": 100.0}",marin.company_lmmg,marin.product_product_2306,
marin.analytic_distribution_model_2252,501.01.00,"{""1724"": 100.0}",marin.company_lmmg,marin.product_product_2306,
marin.analytic_distribution_model_2253,401.04.00,"{""1725"": 100.0}",marin.company_lmmg,marin.product_product_2309,
marin.analytic_distribution_model_2254,501.01.00,"{""1725"": 100.0}",marin.company_lmmg,marin.product_product_2309,
marin.analytic_distribution_model_2255,401.04.00,"{""1726"": 100.0}",marin.company_lmmg,marin.product_product_2311,
marin.analytic_distribution_model_2256,501.01.00,"{""1726"": 100.0}",marin.company_lmmg,marin.product_product_2311,
marin.analytic_distribution_model_2257,401.04.00,"{""1727"": 100.0}",marin.company_lmmg,marin.product_product_2312,
marin.analytic_distribution_model_2258,501.01.00,"{""1727"": 100.0}",marin.company_lmmg,marin.product_product_2312,
