id,name,is_storable,type,standard_price,list_price,volume,weight,base_unit_count,barcode,x_dose_x_ha,active,available_in_pos,can_be_expensed,purchase_ok,sale_ok,is_published,allow_out_of_stock_order,tracking,invoice_policy,bill_policy,manufacturer_pref,uom_id/id,categ_id/id,unspsc_code_id/id,manufacturer_id/id,supplier_taxes_id/id,product_tag_ids/id,pos_categ_ids/id
product_template_1790,Kumpel Max 2x0.250L,True,Goods,1.0,0.0,0.0,0.27,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_helm,,"marin_data.product_tag_81,marin_data.product_tag_87",
product_template_1791,Kumpel Max 2x1L,True,Goods,1.0,1210.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_helm,,"marin_data.product_tag_81,marin_data.product_tag_87",
product_template_1792,LEAN Acido fosforico purificado 75% 1kg,True,Goods,77.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_124,product_unspsc.unspsc_code_10171603,,,,
product_template_1793,LEAN Alcohol isopropilico isopropanol 1kg,True,Goods,48.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_124,product_unspsc.unspsc_code_12191601,,,,
product_template_1794,LEAN Dioctil sulfosuccinato de sodio 50% 1kg,True,Goods,62.21,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_124,,,,,
product_template_1795,LEAN Monopropilenglicol 1kg,True,Goods,63.0,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_124,product_unspsc.unspsc_code_12191601,,,,
product_template_1796,Lamitec labeled bag 0.120kg Ferti Beet XM SiliCopper 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,,,,
product_template_1797,Lamitec labeled bag 0.300kg GABAL XM 800 WG 1pz,True,Goods,6.8,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_lamitec,,,
product_template_1798,Lamitec labeled bag 0.500kg Ferti Beet XM Zinc 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,,,,
product_template_1799,Lamitec labeled bag 0.500kg Ferti beet XM Calcium 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,,,,
product_template_1800,Lamitec labeled bag 0.500kg Ferti beet XM Iron 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,,,,
product_template_1801,Lamitec labeled bag 0.500kg Ferti beet XM Multi 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,,,,
product_template_1802,Lamitec labeled bag 0.600kg Benzimid XM 800 WG 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_lamitec,,,
product_template_1803,Lamitec labeled bag 1kg Asanit XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_lamitec,,,
product_template_1804,Lamitec labeled bag 1kg Brassiguard XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_lamitec,,,
product_template_1805,Lamitec labeled bag 1kg Ferti beet XM 1pz,True,Goods,18.6,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_lamitec,,,
product_template_1806,Lamitec labeled bag 1kg Ingenux XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_lamitec,,,
product_template_1807,Lamitec labeled bag 1kg Veridia XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_lamitec,,,
product_template_1808,Lamitec labeled bag 1kg Zelen XM 90 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_lamitec,,,
product_template_1809,Lamitec labeled bag 1kg Zomec XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_lamitec,,,
product_template_1810,Lamitec labeled bag Blanco Mate 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_lamitec,,,
product_template_1811,Lamitec labeled bag Blanco Mate 250gr 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_121,product_unspsc.unspsc_code_55121600,,,,
product_template_1812,Lannate 90 0.100kg,True,Goods,1.0,60.0,0.0,0.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_137,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_corteva,,marin_data.product_tag_97,
product_template_1813,Lannate 90 1kg,True,Goods,1.0,0.0,0.001,1.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_corteva,,marin_data.product_tag_97,
product_template_1814,Lannate LV 1x10L,True,Goods,1.0,1800.0,0.0,11.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_corteva,,marin_data.product_tag_97,
product_template_1815,Latigo L 1x5L,True,Goods,500.0,1250.0,0.0,5.5,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_126,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_corteva,,"marin_data.product_tag_27,marin_data.product_tag_87",marin_data.pos_category_105
product_template_1816,Laudis paquete,True,Goods,1.0,945.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_139,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_bayer,,marin_data.product_tag_149,
product_template_1817,Leao 1L,True,Goods,729.0,1500.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agricam,,"marin_data.product_tag_87,marin_data.product_tag_154",
product_template_1818,Lepertrin 1L,True,Goods,1.0,800.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_gruindag,,"marin_data.product_tag_50,marin_data.product_tag_120",
product_template_1819,Li 700 1L,True,Goods,1.0,160.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_134,product_unspsc.unspsc_code_12142100,marin_data.partner_5333,,,
product_template_1820,Li 700 1x10L,True,Goods,1.0,1600.0,0.0,11.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_128,marin_data.product_category_134,product_unspsc.unspsc_code_12142100,marin_data.partner_5333,,,
product_template_1821,Lider 0.100L,True,Goods,1.0,40.0,0.0,0.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_108,marin_data.product_category_136,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_bayer,,marin_data.product_tag_79,marin_data.pos_category_104
product_template_1822,Linexar CT 720+80 SC 1L,True,Goods,138.0,380.0,0.0,1.3,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_xiuman,,"marin_data.product_tag_26,marin_data.product_tag_36",marin_data.pos_category_109
product_template_1823,Linexar XM 1L,True,Goods,1.0,380.0,0.0,1.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_xiuman,,"marin_data.product_tag_36,marin_data.product_tag_91",
product_template_1824,Linexar XM 1kg,True,Goods,1.0,280.0,0.001,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_xiuman,,"marin_data.product_tag_36,marin_data.product_tag_91",
product_template_1825,Linexar XM 330 SC 1L,True,Goods,185.0,750.0,0.0,0.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_xiuman,,marin_data.product_tag_36,marin_data.pos_category_109
product_template_1826,Linexar XM 600 SC 1L,True,Goods,368.0,1500.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_xiuman,,marin_data.product_tag_36,marin_data.pos_category_109
product_template_1827,Linurex 50 WP 1kg,True,Goods,1.0,0.0,0.001,1.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_139,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_adama,,marin_data.product_tag_88,
product_template_1828,Llenado 1kg,True,Goods,1.0,100.0,0.001,1.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,fleet.product_category_vehicle_others,,,,,
product_template_1829,Lobo 200SC 1L,True,Goods,850.0,1000.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_146,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agricam,,marin_data.product_tag_60,marin_data.pos_category_105
product_template_1830,Lobo 480SC 1L,True,Goods,1.0,1.0,0.0,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_146,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agricam,,marin_data.product_tag_60,
product_template_1831,Lobo 80 0.600kg,True,Goods,1.0,1.0,0.0,0.6,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_149,marin_data.product_category_146,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agricam,,marin_data.product_tag_60,
product_template_1832,Lorcan 400 0.200L,True,Goods,147.55,1.0,2e-05,0.2,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_111,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agroterrum,"marin_data.tax_1029_vat_0_0_lmmr,marin_data.tax_1013_ieps_6_0_lmmr",marin_data.product_tag_14,
product_template_1833,Lorcan 400 1L,True,Goods,1.0,1.0,0.001,1.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agroterrum,"marin_data.tax_1029_vat_0_0_lmmr,marin_data.tax_1013_ieps_6_0_lmmr",marin_data.product_tag_14,
product_template_1834,Lorsban 480 1L,True,Goods,1.0,250.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_corteva,,marin_data.product_tag_27,
product_template_1835,Lorsban 480 1x10L,True,Goods,500.0,2100.0,0.0,10.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_corteva,,marin_data.product_tag_27,
product_template_1836,Lorsban 5% 1x20kg,True,Goods,1.0,420.0,0.0,20.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_163,marin_data.product_category_146,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_corteva,,marin_data.product_tag_27,
product_template_1837,Lorsban 75 1kg,True,Goods,1.0,580.0,0.001,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_corteva,,marin_data.product_tag_27,
product_template_1838,Loxton 1L,True,Goods,495.0,1600.0,0.0,1.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_147,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_versa,marin_data.tax_1029_vat_0_0_lmmr,"marin_data.product_tag_7,marin_data.product_tag_81",marin_data.pos_category_105
product_template_1839,Lumax Gold ZC 1x10L,True,Goods,2344.0,3980.0,0.0,11.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,61184,marin_data.uom_128,marin_data.product_category_139,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_syngenta,,"marin_data.product_tag_9,marin_data.product_tag_93,marin_data.product_tag_98",marin_data.pos_category_104
product_template_1840,Luna Experience 1L,True,Goods,1.0,0.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_153,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_bayer,,"marin_data.product_tag_66,marin_data.product_tag_147",
product_template_1841,MAS TOMATE,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_unit,fleet.product_category_vehicle_others,,,,,
product_template_1842,MB Golf,True,Goods,1.0,0.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.partner_7982,,,
product_template_1843,MCO Alcohol metilico metanol 1kg,True,Goods,24.36,1.0,0.0,1.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_124,product_unspsc.unspsc_code_12191601,,,,
product_template_1844,MRP agua de la llave 1kg,True,Goods,0.01,1.0,0.001,1.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_124,,,,,
product_template_1845,Machetazo 2000 0.950L,True,Goods,1.0,75.0,0.0,1.0,1.0,,0.0,,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_120,marin_data.product_category_140,,,,marin_data.product_tag_1,
product_template_1846,Magistop XM 250 EC 1L,True,Goods,480.0,1600.0,0.0,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_155,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_xiuman,,marin_data.product_tag_134,marin_data.pos_category_103
product_template_1847,Magnisal 11-0-0+16 1x25kg,True,Goods,1.0,392.0,0.0,25.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_164,fleet.product_category_vehicle_others,product_unspsc.unspsc_code_10171600,marin_data.manufacturer_haifa,,,
product_template_1848,Maister 150gr + Dynamic,True,Goods,1.0,735.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_128,product_unspsc.unspsc_code_10161900,marin_data.manufacturer_bayer,,,
product_template_1849,Maiz Z-60 semilla 1x25kg,True,Goods,1.0,0.0,0.0,25.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_174,,marin_data.manufacturer_bayer,,,
product_template_1850,Maiz amarillo 1kg,True,Goods,1.0,1.0,0.001,1.0,1.0,,0.0,True,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_174,,,,,
product_template_1851,Maiz para forraje 1kg,True,Goods,1.0,0.65,0.001,1.0,1.0,,0.0,,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_167,,,,,
product_template_1852,Malathion 1000 0.950L Anajalsa,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_anajalsa,,,
product_template_1853,Malathion 1000 0.950L Velsimex,True,Goods,1.0,155.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.partner_8462,,,
